MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype
3478_13,0.339014758,0.494907504,0.297027645,2.004988568,3.078362087,0.237580545,0.183122012,2.300561214,0.188526294,1.200997714,0.425067554,0.284764082,0.326959052,0.267719809,0.758885887,0.477655373,1.315111203,2.105383496,0.469341093,0.601330285,0.379546872,0.364165454,0.174392018,0.901267928,2.392434005,1.309291208,0.252961962,0.302847641,0.683018084,0.168779879,0.351070464,1.725005196,0.290376221,0.417376845,0.326127624,0.656828102,0.540220328,0.309914779,0.500935356,0.346289753,0.295364789,0.406983995,0.37206402,0.151355956,0.666335368,0.158029249,2.190117848,0.28169814,0.422121255,1.498367173,0.266079796,0.145960528,0.18245066,0.107056652,0.153059776,0.132329973,0.163708647,0.109754366,0.17009797,0.086894789,0.494391594,0.289365327,1.522930569,2.057787874,0.138009371,1.185858299,0.950163283,0.22462019,0.188697998,0.142268919,0.107056652,0.152775806,0.488428227,0.209285816,0.209711771,0.232003408,1.7320744,Control
3478_14,0.344676409,0.482463466,0.312943633,2.057411273,3.237578288,0.230688935,0.187056367,2.34091858,0.183507307,1.179123173,0.427348643,0.294572025,0.337578288,0.266388309,0.741544885,0.505219207,1.340709812,2.20960334,0.505636743,0.608768267,0.334446764,0.350939457,0.202087683,0.949269311,2.410229645,1.327974948,0.255741127,0.27954071,0.672442589,0.166388309,0.35782881,1.743215031,0.291858038,0.431106472,0.339874739,0.66263048,0.552818372,0.322546973,0.532985386,0.366388309,0.319832985,0.379749478,0.349478079,0.152986131,0.670393433,0.167138409,2.111944523,0.301585055,0.411406736,1.548400793,0.275969431,0.143928673,0.175771299,0.099632041,0.149448061,0.13005944,0.170110388,0.115199547,0.186810076,0.09043306,0.509482027,0.29422587,1.486555335,1.988112086,0.143645627,1.172940843,0.925417492,0.23931503,0.183555052,0.142371922,0.099632041,0.163458817,0.471270875,0.224738183,0.212567223,0.258420606,1.743136145,Control
3478_15,0.342437409,0.484998965,0.308090213,2.059797227,3.279329609,0.243534037,0.191806331,2.344506518,0.187875026,1.25946617,0.40306228,0.311607697,0.356093524,0.277881233,0.75067246,0.495137596,1.386095593,2.122905028,0.468032278,0.626319056,0.345954893,0.351748396,0.183322988,0.92696048,2.408441962,1.303331264,0.259673081,0.276432857,0.673908545,0.169459963,0.360645562,1.75315539,0.300020691,0.44589282,0.354024415,0.677426029,0.603558866,0.334367887,0.551003517,0.368508173,0.315952824,0.403889923,0.343058142,0.15547955,0.634459171,0.164172723,2.100185264,0.31509192,0.412141941,1.544677212,0.278466581,0.163602679,0.179278894,0.102180419,0.146501354,0.13367536,0.159897392,0.122416987,0.18825709,0.093059712,0.496365968,0.321504917,1.467151204,1.895396893,0.143651133,1.139803335,0.901239846,0.217329343,0.213196523,0.160039903,0.102180419,0.148924042,0.479692176,0.223599829,0.233718113,0.273763717,1.763146644,Control
3479_1,0.487969395,0.659720125,0.360817477,2.480217457,4.47427766,0.16440149,0.131279573,2.851203061,0.196818685,1.334742777,0.572032619,0.191684285,0.402396054,0.209604349,0.839323467,0.573442062,1.566596195,2.242222893,0.368871439,0.503976644,0.382563173,0.324473976,0.146984798,NA,3.190979563,1.336756267,0.213127957,0.251786973,0.725863284,0.14547468,0.39695963,2.374811235,0.312594382,0.424343099,0.331621867,0.653276956,0.510218464,0.368770764,0.531762811,0.326386792,0.279472466,0.399577167,0.392127253,0.179629942,0.82560036,0.161970643,2.07845453,0.285248299,0.487092964,2.111129858,0.170744053,0.141330634,0.190484225,0.119734548,0.1569653,0.16000225,0.169675496,0.113998088,0.246217873,0.142005512,0.520893088,0.311568528,1.458410663,2.184129127,0.128058039,0.950284011,0.900118104,0.237163264,NA,NA,0.119734548,0.113604409,0.45334908,0.117147517,NA,0.139980878,1.604071762,Control
3479_2,0.475678902,0.644086342,0.347358997,2.468516861,4.50373023,0.177459465,0.132995126,2.79528499,0.194469313,1.412314732,0.540535164,0.193574057,0.404257436,0.210583905,0.81736795,0.573261713,1.560827614,2.1893962,0.35849995,0.534268378,0.375808216,0.32288869,0.151198647,NA,3.151596538,1.325872874,0.210882324,0.240127325,0.710335223,0.142246096,0.389237044,2.360389933,0.308365662,0.411419477,0.332338605,0.642295832,0.516164329,0.368944594,0.525315826,0.331841241,0.283895355,0.401870089,0.396697503,0.175303939,0.814779539,0.162137935,1.956188022,0.287018881,0.464563841,2.094234971,0.167852541,0.135805928,0.187181355,0.118886212,0.154966665,0.167908566,0.164939212,0.118101854,0.238780884,0.140400022,0.489607261,0.30539526,1.426410443,2.114460194,0.126169533,0.974676452,0.867163427,0.236763964,NA,NA,0.118886212,0.117429548,0.437839655,0.116701216,NA,0.147179114,1.56109586,Control
3479_3,0.486394907,0.686928843,0.366670089,2.556627991,4.666187494,0.186261423,0.120340897,2.920833761,0.203408974,1.526234726,0.559811069,0.205462573,0.421911901,0.23082452,0.848239039,0.613820721,1.610740322,2.32683027,0.378170243,0.488859226,0.400759832,0.342232262,0.158127118,NA,3.379505083,1.382688161,0.222712804,0.243454153,0.748023411,0.148372523,0.400451792,2.493069104,0.32611151,0.446349728,0.357736934,0.688879762,0.560940548,0.394290995,0.578704179,0.343053702,0.304035322,0.424170859,0.418728822,0.177660114,0.823748099,0.167520982,2.001351884,0.294767082,0.459189996,2.06680561,0.169548809,0.145102236,0.192812482,0.116487354,0.154903397,0.168985524,0.171520306,0.113952571,0.250943503,0.14572185,0.474961978,0.307722638,1.375823804,2.118571509,0.12758407,0.960795359,0.86599448,0.233481665,NA,NA,0.116487354,0.115811412,0.451641976,0.119472765,NA,0.144876922,1.522221596,Control
3479_4,0.428426138,0.566742944,0.326849733,2.258454106,4.100305111,0.188151538,0.140223748,2.647342995,0.177218408,1.309560132,0.484235952,0.207602339,0.3712179,0.203279939,0.774091025,0.511187389,1.413043478,2.193745233,0.423213832,0.554284261,0.348843122,0.320620392,0.151665395,NA,2.753877447,1.321891686,0.218154081,0.238494788,0.669844902,0.180269514,0.387617595,2.151029748,0.30129672,0.421179761,0.34502924,0.646834477,0.508263412,0.338291381,0.519196542,0.319349097,0.287948131,0.37998983,0.572590898,0.164166409,0.763223013,0.156356325,2.209325704,0.298407052,0.42553356,1.67174451,0.170971234,0.144525209,0.186359418,0.120012372,0.160454686,0.15527374,0.154887102,0.124574698,0.255258274,0.144679864,0.525286112,0.310624807,1.408985462,2.26585215,0.132616765,1.008428704,0.887952366,0.235153109,NA,NA,0.120012372,0.119548407,0.423136406,0.12612125,NA,0.157284256,1.620553665,Control
3479_5,0.414939382,0.574240647,0.32577239,2.314691696,4.166340764,0.192673706,0.149524182,2.756876548,0.184069874,1.372311302,0.487811237,0.221874593,0.393690523,0.215356538,0.801460044,0.5308304,1.476860905,2.141963238,0.442706296,0.548168427,0.349889193,0.325120584,0.153956459,NA,2.828314431,1.348064138,0.22396037,0.262416895,0.679963499,0.199843567,0.385738496,2.190327206,0.313257724,0.435797158,0.383261635,0.663277278,0.538782427,0.356276887,0.52965715,0.336331639,0.30217703,0.402163994,0.612436449,0.163181194,0.729430621,0.155014502,2.166768432,0.287513357,0.434895436,1.724698519,0.16112044,0.147916349,0.178675011,0.115554877,0.145855595,0.160280873,0.151885208,0.112807205,0.24332163,0.138299496,0.497710273,0.299267287,1.325293848,2.174248206,0.128453671,0.967714853,0.858342238,0.234239047,NA,NA,0.115554877,0.118760495,0.428407877,0.120973897,NA,0.159059686,1.520531217,Control
3479_6,0.429251521,0.622586617,0.3389315,2.398439566,4.200211584,0.22282465,0.152869611,2.781539275,0.190822534,1.455831791,0.50899233,0.22295689,0.407299656,0.226791854,0.820682359,0.556466543,1.541920127,2.381645067,0.446971701,0.551838138,0.379132505,0.329410209,0.16027506,NA,3.018910341,1.385083311,0.229436657,0.240148109,0.701666226,0.144935202,0.39288548,2.295556731,0.316847395,0.459005554,0.372123777,0.685665168,0.5718064,0.376355462,0.56254959,0.341311822,0.320550119,0.411399101,0.66027506,0.162300858,0.751991422,0.159313725,2.145220588,0.300398284,0.416283701,1.70557598,0.16283701,0.146063113,0.191482843,0.113893995,0.155330882,0.164445466,0.149586397,0.115425858,0.257046569,0.142310049,0.482000613,0.303002451,1.333716299,2.11963848,0.126991422,0.926930147,0.854473039,0.232843137,NA,NA,0.113893995,0.117340686,0.419960172,0.126531863,NA,0.158394608,1.499770221,Control
3479_7,0.396337475,0.571942446,0.307390451,2.193263571,3.833714846,0.079463702,0.067854807,2.477272727,0.185415304,1.231687377,0.467789405,0.05706344,0.379332897,0.105951602,0.75147155,0.488064094,1.442282538,2.240026161,0.107259647,0.06442119,0.355461086,0.332733813,0.168083715,NA,2.490843689,1.26913015,0.062459124,NA,0.65500327,0.155330281,0.390778286,2.03351864,0.312459124,0.443754088,0.375245258,0.65941792,0.543655984,0.337148463,0.541693918,0.329627207,0.30559189,0.400425114,0.704218443,0.156702899,0.713768116,0.159621578,2.540962158,0.302435588,0.397242351,1.473329308,0.156702899,0.146034622,0.173913043,0.117049114,0.155394525,0.157809984,0.169887279,0.110406602,0.246678744,0.141404992,0.503824477,0.312198068,1.29760467,2.226851852,0.144927536,1.012479871,0.89281401,0.226851852,NA,NA,0.117049114,0.118055556,0.456622383,0.138385668,NA,0.18287037,1.514593398,Control
3479_8,0.384090909,0.559090909,0.322077922,2.165422078,3.720292208,0.075487013,0.06461039,2.480357143,0.177597403,1.303571429,0.480357143,0.05211039,0.381493506,0.056818182,0.732467532,0.49025974,1.397564935,2.106818182,0.095941558,0.064448052,0.359090909,0.328571429,0.166071429,NA,2.467532468,1.254383117,0.055844156,NA,0.648214286,0.151298701,0.376623377,2.051298701,0.307142857,0.442694805,0.375,0.676136364,0.559090909,0.339285714,0.526785714,0.333116883,0.321753247,0.398376623,0.717694805,0.152465483,0.671696252,0.155621302,2.446942801,0.292011834,0.388560158,1.472189349,0.147633136,0.144970414,0.170019724,0.115483235,0.148422091,0.157988166,0.148915187,0.121301775,0.250986193,0.133629191,0.474753452,0.307790927,1.256114398,2.131360947,0.143688363,0.994674556,0.856311637,0.228796844,NA,NA,0.115483235,0.119625247,0.44566075,0.134023669,NA,0.175147929,1.515384615,Control
3479_9,0.408775609,0.53395709,0.316986611,2.163252137,3.720761413,0.063236006,0.064042588,2.488143249,0.180835619,1.279399903,0.464429747,0.055654138,0.381513147,0.069688659,0.739474109,0.501532505,1.399419261,2.175189547,0.09743507,0.071140507,0.374737861,0.331182449,0.157444749,NA,2.483465075,1.277302791,0.04629779,NA,0.648330376,0.146636554,0.370704952,2.034037748,0.309566059,0.445394418,0.391030811,0.66752702,0.571382481,0.347475399,0.537344733,0.336505888,0.320212938,0.41490563,0.728020648,0.149593012,0.699821322,0.156839389,2.467143141,0.281119714,0.368572563,1.511117729,0.149692277,0.14701211,0.18225134,0.113758189,0.158526901,0.162596784,0.170438753,0.118324399,0.251042287,0.131228906,0.468830653,0.328171531,1.252829065,2.065118126,0.142842962,0.996823506,0.851101846,0.228211237,NA,NA,0.113758189,0.116835418,0.419297201,0.139666468,NA,0.183442525,1.421580306,Control
3479_10,0.487527923,0.6591586,0.343633656,2.431124348,3.668838421,0.218540581,0.179448995,2.644080417,0.216120625,1.459605361,0.575577066,0.245160089,0.404132539,0.276433358,0.798957558,0.562174237,1.507446016,2.271779598,0.4091586,0.574087863,0.409903202,0.390171258,0.176470588,NA,2.62732688,1.322040208,0.219843634,NA,0.681496649,0.162881608,0.37714073,1.893894267,0.34977662,0.476917349,0.4091586,0.703834698,0.637937453,0.364854803,0.613179449,0.347356664,0.312918838,0.42740134,0.656180194,0.156617172,0.674499677,0.166042608,2.645190445,0.306907682,0.37908328,1.244932214,0.148482892,0.154680439,0.173789542,0.122659781,0.156617172,0.170432537,0.155584248,0.134280181,0.255907037,0.137766301,0.492834087,0.322788896,1.273595868,2.177017431,0.154163977,1.048676566,0.912588767,0.245706908,NA,NA,0.122659781,0.133892834,0.436668819,0.153647515,NA,0.207746934,1.469076824,Control
3479_11,0.479742522,0.633661492,0.353085952,2.464407421,3.723210905,0.121544869,0.184399849,2.717531238,0.21942446,1.554146157,0.606399091,0.248201439,0.411965165,0.25596365,0.818629307,0.571563802,1.58500568,2.416508898,0.410261265,0.594282469,0.423892465,0.398712609,0.181560015,NA,2.676637637,1.317493374,0.251230594,0.273381295,0.701817493,0.16584627,0.397008709,1.942067399,0.351950019,0.450586899,0.419538054,0.736842105,0.653540326,0.36312003,0.611889436,0.357251041,0.334721696,0.435062476,0.686293071,0.148344706,0.686884003,0.164518575,2.606393733,0.291761435,0.362901188,1.272807683,0.14114228,0.153019965,0.156810715,0.115365176,0.147712914,0.156305282,0.154536265,0.12345211,0.251579479,0.133687137,0.48003538,0.327268132,1.222011625,2.102350265,0.162244124,1.015921152,0.891458175,0.241723528,NA,NA,0.115365176,0.14190043,0.433030073,0.151630023,NA,0.202552439,1.395628001,Control
3479_12,0.494150418,0.628040854,0.340389972,2.4363974,3.659795729,0.086350975,0.160817084,2.687836583,0.210213556,1.566388115,0.56545961,0.222098422,0.426555246,0.241411328,0.799257196,0.602042711,1.517548747,2.35097493,0.40724234,0.571402043,0.426369545,0.378087279,0.183286908,NA,2.674651811,1.340947075,0.244382544,0.266666667,0.675208914,0.163416899,0.371773445,1.956174559,0.360445682,0.456824513,0.406685237,0.727948004,0.670380687,0.376973073,0.597400186,0.362859796,0.329805014,0.428783658,0.701021356,0.146671681,0.694747399,0.166478626,2.547950357,0.287200702,0.366177761,1.293343362,0.142534788,0.148928168,0.177384982,0.113827253,0.155196189,0.163971418,0.154820108,0.127115457,0.245204964,0.135138523,0.477873887,0.330324683,1.212109816,2.007646985,0.156700514,0.995361665,0.859470979,0.238435502,NA,NA,0.113827253,0.138397894,0.417324809,0.15256362,NA,0.193305754,1.370690736,Control
3479_13,0.520854736,0.687076228,0.351551264,2.556400247,3.716252311,0.165194165,0.098006986,2.632216971,0.228888432,1.521882063,0.58783645,0.081775221,0.412779947,0.161906719,0.885555784,0.559687693,1.574275735,2.351962194,0.161084857,0.318882268,0.453873022,0.425929731,0.210396548,NA,2.789808917,1.17341278,0.066776248,0.184918841,0.681528662,0.17341278,0.386891309,1.844668173,0.399219232,0.467639203,0.414012739,0.722005342,0.656461886,0.376001644,0.665502363,0.340867064,0.320731457,0.479145264,0.689747278,0.133495539,0.594971614,0.160583942,2.730900243,0.290673155,0.340957015,1.03892944,0.130575831,0.1594485,0.175182482,0.113706407,0.151662612,0.169018654,0.147607461,0.130738037,0.23649635,0.138523925,0.497972425,0.339983779,1.20162206,2.055636659,0.177128954,1.164963504,0.890673155,0.249148418,NA,NA,0.113706407,0.157502028,0.477372263,0.173073804,NA,0.23730738,1.3513382,Control
3479_14,0.526693395,0.681367377,0.360835619,2.672926778,3.873813041,0.184216079,0.109516776,2.757965816,0.238657945,1.602658789,0.594851234,0.079341633,0.436167968,0.185693184,0.903144123,0.600548639,1.667651403,2.472462545,0.159949356,0.343321376,0.449672927,0.442498417,0.194977843,NA,2.842371808,1.207638742,0.064570585,0.1732433,0.677780122,0.185482169,0.395020046,1.906520363,0.420974889,0.4676092,0.436801013,0.754378561,0.678835197,0.382992192,0.663431104,0.387423507,0.34733066,0.470352395,0.754378561,0.131985536,0.62113741,0.162886259,2.745233399,0.291420118,0.3578238,1.116863905,0.136587771,0.169953978,0.161242604,0.118836292,0.151873767,0.162228797,0.154832347,0.132478632,0.240795529,0.138560158,0.492110454,0.357166338,1.215976331,2.038132807,0.169953978,1.123931624,0.893819855,0.259204471,NA,NA,0.118836292,0.173241289,0.445266272,0.17800789,NA,0.235700197,1.362426036,Control
3479_15,0.51306914,0.712689713,0.372259696,2.687605396,3.893128162,0.191399663,0.130059022,2.725337268,0.248735245,1.677065767,0.630269815,0.083895447,0.445193929,0.181281619,0.910202361,0.653878583,1.600969646,2.512858347,0.159780776,0.35539629,0.438237774,0.457419899,0.196037099,NA,2.900505902,1.182124789,0.065978078,0.205522766,0.66989882,0.18296796,0.383853288,1.91505059,0.419477234,0.47955312,0.449620573,0.765598651,0.696458685,0.392917369,0.651559865,0.360666105,0.340640809,0.468381113,0.784359191,0.126317496,0.653802497,0.161666937,2.689800551,0.276633695,0.347819037,1.124371656,0.1360467,0.182422572,0.155018648,0.113993838,0.163288471,0.173504135,0.148532512,0.121290741,0.239338414,0.125344576,0.49262202,0.335819685,1.198313605,1.910491325,0.17707151,1.025944544,0.865574834,0.260256202,NA,NA,0.113993838,0.14415437,0.471866386,0.172369061,NA,0.231555051,1.340197827,Control
3480_1,0.389727361,0.647760467,0.397922752,2.755355404,4.88088283,0.124959429,0.123580006,2.899545602,0.210564752,1.126987991,0.746186303,0.19222655,0.377880558,0.193037975,0.953748783,1.050632911,1.882099968,2.18930542,0.271015904,0.41447582,0.290084388,0.354349237,0.161960402,0.973790977,3.707481337,1.368711457,0.17461863,0.205047063,0.82148653,0.150600454,0.4249432,2.598588121,0.339824732,0.507546251,0.358893216,0.735556637,0.521502759,0.41317754,0.554040896,0.355566375,0.284891269,0.408065563,0.239126907,0.22343886,1.048013928,0.171576488,1.412654052,0.290603381,0.400284052,2.146057635,0.14981445,0.156457598,0.198836304,0.120263893,0.154029413,0.172034636,0.161497228,0.118889449,0.280340862,0.146790672,0.53058139,0.331928346,1.738901361,2.14601182,0.166674302,1.018921519,0.821230586,0.21468823,0.127411005,0.117835708,0.120263893,0.125761671,0.526458057,0.108581115,0.150501672,0.115270078,1.746002657,Control
3480_2,0.389434889,0.658394758,0.41048321,2.816707617,4.983456183,0.129156429,0.139148239,2.918509419,0.212285012,1.16019656,0.724897625,0.174447174,0.378214578,0.163554464,1.0002457,1.021375921,1.884029484,2.399344799,0.275921376,0.422440622,0.288288288,0.342833743,0.158886159,0.955282555,3.780753481,1.353235053,0.179443079,0.206060606,0.831040131,0.154054054,0.430958231,2.596969697,0.341769042,0.475511876,0.375266175,0.753562654,0.528665029,0.414496314,0.578378378,0.367813268,0.28968059,0.41981982,0.232268632,0.221372318,1.020367521,0.173802842,1.315922875,0.289671404,0.394858333,2.376120214,0.148094505,0.150357563,0.192948312,0.124920793,0.151579614,0.171856613,0.15257536,0.119263148,0.267719743,0.144971485,0.512944691,0.32705712,1.727346791,2.071965239,0.143613651,1.05947316,0.831221146,0.220014484,0.126731239,0.120077849,0.124920793,0.132660451,0.516203494,0.109486738,0.15022178,0.127500679,1.789942971,Control
3480_3,0.387995542,0.634532718,0.400732367,2.765005572,4.956376373,0.120999841,0.117815634,2.866263334,0.199251712,1.162394523,0.744785862,0.174176087,0.374781086,0.155309664,0.986467123,1.034309823,1.827734437,2.21111288,0.26619965,0.336650215,0.327575227,0.341187709,0.173618851,0.858860054,3.704107626,1.323594969,0.176245821,0.191928037,0.795175927,0.151329406,0.417529056,2.528259831,0.332351536,0.463859258,0.352173221,0.732367457,0.529055883,0.413469193,0.558828212,0.366342939,0.284429231,0.421588919,0.222576023,0.206163194,0.991666667,0.15859375,1.265494792,0.279427083,0.387586806,2.402647569,0.137934028,0.146137153,0.180989583,0.115538194,0.154340278,0.162456597,0.139713542,0.114236111,0.245833333,0.144487847,0.484418403,0.30234375,1.673394097,2.055989583,0.137196181,1.035763889,0.818967014,0.215234375,0.116319444,0.121961806,0.115538194,0.117708333,0.511414931,0.101692708,0.144921875,0.121050347,1.689105903,Control
3480_4,0.333437991,0.542124542,0.332077446,2.473678702,4.34829932,0.148613291,0.146729461,3.43192046,0.18859236,1.034118263,0.531135531,0.219675563,0.3574045,0.188069074,0.888016745,0.868236525,1.677864992,2.152380952,0.326739927,0.495866039,0.272213501,0.319937206,0.146834118,0.909052852,3.070643642,1.294086866,0.193406593,0.232548404,0.726216641,0.138252224,0.392883307,2.296493982,0.300156986,0.443223443,0.350706436,0.688435374,0.507064364,0.359392988,0.525902669,0.341496599,0.267399267,0.375824176,0.26614338,0.196908731,0.86894041,0.164782525,1.64974133,0.297630453,0.348342594,1.893657789,0.142428307,0.152391901,0.191990803,0.118988312,0.142428307,0.171233314,0.160183943,0.120074088,0.264099125,0.135274957,0.523280322,0.299929744,1.601456218,2.204764642,0.144472121,1.09133295,0.857380086,0.216452705,0.127035831,0.111324008,0.118988312,0.126205531,0.472248834,0.104490004,0.141725746,0.141725746,1.842434694,Control
