"","ID","Sample","Assay","SampleName","Type","rConc","AssayName","Value","Quality","Call","Threshold","Plate"
"218","S120-A02","S120","A02","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"219","S120-A03","S120","A03","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"220","S120-A04","S120","A04","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"221","S120-A05","S120","A05","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"222","S120-A06","S120","A06","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"223","S120-A07","S120","A07","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"224","S120-A08","S120","A08","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"225","S120-A09","S120","A09","NT QC","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate2"
"226","S120-A10","S120","A10","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"227","S120-A11","S120","A11","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"228","S120-A12","S120","A12","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"229","S120-A13","S120","A13","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"230","S120-A14","S120","A14","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"231","S120-A15","S120","A15","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"232","S120-A16","S120","A16","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"233","S120-A17","S120","A17","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"234","S120-A18","S120","A18","NT QC","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate2"
"235","S120-A19","S120","A19","NT QC","Unknown",1,"RP",11.725390036984,0.959951908096795,"Pass",0.033418851518901,"Plate2"
"236","S120-A20","S120","A20","NT QC","Unknown",1,"RP",12.0540532290715,0.861003827252933,"Pass",0.033418851518901,"Plate2"
"237","S120-A21","S120","A21","NT QC","Unknown",1,"RP",11.7551817012109,0.964568776200891,"Pass",0.033418851518901,"Plate2"
"238","S120-A22","S120","A22","NT QC","Unknown",1,"RP",11.7430483402899,0.958496662777522,"Pass",0.033418851518901,"Plate2"
"239","S120-A23","S120","A23","NT QC","Unknown",1,"RP",12.1857894778337,0.87685673252773,"Pass",0.033418851518901,"Plate2"
"240","S120-A24","S120","A24","NT QC","Unknown",1,"RP",11.7931616734321,0.969187278631944,"Pass",0.033418851518901,"Plate2"
"241","S001-A01","S001","A01","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"242","S001-A02","S001","A02","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"243","S001-A03","S001","A03","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"244","S001-A04","S001","A04","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"245","S001-A05","S001","A05","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"246","S001-A06","S001","A06","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"247","S001-A07","S001","A07","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"248","S001-A08","S001","A08","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"249","S001-A09","S001","A09","9900039147","Unknown",1,"N1",999,0,"Pass",0.033418851518901,"Plate1"
"250","S001-A10","S001","A10","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"251","S001-A11","S001","A11","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"252","S001-A12","S001","A12","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"253","S001-A13","S001","A13","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"254","S001-A14","S001","A14","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"255","S001-A15","S001","A15","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"256","S001-A16","S001","A16","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"257","S001-A17","S001","A17","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"258","S001-A18","S001","A18","9900039147","Unknown",1,"N2",999,0,"Pass",0.033418851518901,"Plate1"
"259","S001-A19","S001","A19","9900039147","Unknown",1,"RP",9.66690297418164,0.975910770716409,"Pass",0.033418851518901,"Plate1"
"260","S001-A20","S001","A20","9900039147","Unknown",1,"RP",9.73856481682121,0.981012367696897,"Pass",0.033418851518901,"Plate1"
"261","S001-A21","S001","A21","9900039147","Unknown",1,"RP",9.6991913054436,0.979742350741021,"Pass",0.033418851518901,"Plate1"
"262","S001-A22","S001","A22","9900039147","Unknown",1,"RP",9.77970849052394,1,"Pass",0.033418851518901,"Plate1"
"263","S001-A23","S001","A23","9900039147","Unknown",1,"RP",9.74229613296838,0.990901632711952,"Pass",0.033418851518901,"Plate1"
"264","S001-A24","S001","A24","9900039147","Unknown",1,"RP",9.65279270620648,0.968606591106807,"Pass",0.033418851518901,"Plate1"
"265","S002-A01","S002","A01","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"266","S002-A02","S002","A02","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"267","S002-A03","S002","A03","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"268","S002-A04","S002","A04","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"269","S002-A05","S002","A05","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"270","S002-A06","S002","A06","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"271","S002-A07","S002","A07","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"272","S002-A08","S002","A08","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"273","S002-A09","S002","A09","9900039285","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"274","S002-A10","S002","A10","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"275","S002-A11","S002","A11","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"276","S002-A12","S002","A12","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"277","S002-A13","S002","A13","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"278","S002-A14","S002","A14","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"279","S002-A15","S002","A15","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"280","S002-A16","S002","A16","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"281","S002-A17","S002","A17","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"282","S002-A18","S002","A18","9900039285","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"283","S002-A19","S002","A19","9900039285","Unknown",1,"RP",11.1520082936434,0.909099350177963,"Pass",0.033418851518901,"Plate1"
"284","S002-A20","S002","A20","9900039285","Unknown",1,"RP",11.1579851805436,0.898202257188136,"Pass",0.033418851518901,"Plate1"
"285","S002-A21","S002","A21","9900039285","Unknown",1,"RP",11.1707454230857,0.906650258854492,"Pass",0.033418851518901,"Plate1"
"286","S002-A22","S002","A22","9900039285","Unknown",1,"RP",11.1516346809002,0.905350455223136,"Pass",0.033418851518901,"Plate1"
"287","S002-A23","S002","A23","9900039285","Unknown",1,"RP",11.1867782908786,0.907471938495217,"Pass",0.033418851518901,"Plate1"
"288","S002-A24","S002","A24","9900039285","Unknown",1,"RP",11.1524245991321,0.907702577458122,"Pass",0.033418851518901,"Plate1"
"289","S003-A01","S003","A01","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"290","S003-A02","S003","A02","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"291","S003-A03","S003","A03","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"292","S003-A04","S003","A04","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"293","S003-A05","S003","A05","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"294","S003-A06","S003","A06","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"295","S003-A07","S003","A07","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"296","S003-A08","S003","A08","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"297","S003-A09","S003","A09","9900039295","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"298","S003-A10","S003","A10","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"299","S003-A11","S003","A11","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"300","S003-A12","S003","A12","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"301","S003-A13","S003","A13","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"302","S003-A14","S003","A14","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"303","S003-A15","S003","A15","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"304","S003-A16","S003","A16","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"305","S003-A17","S003","A17","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"306","S003-A18","S003","A18","9900039295","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"307","S003-A19","S003","A19","9900039295","Unknown",1,"RP",9.10956988827803,0.914169736648643,"Pass",0.033418851518901,"Plate1"
"308","S003-A20","S003","A20","9900039295","Unknown",1,"RP",9.07533073366315,0.902839797648751,"Pass",0.033418851518901,"Plate1"
"309","S003-A21","S003","A21","9900039295","Unknown",1,"RP",9.05160378378923,0.901612161727782,"Pass",0.033418851518901,"Plate1"
"310","S003-A22","S003","A22","9900039295","Unknown",1,"RP",9.03958080843569,0.906380889331454,"Pass",0.033418851518901,"Plate1"
"311","S003-A23","S003","A23","9900039295","Unknown",1,"RP",9.07609116822603,0.901843956083232,"Pass",0.033418851518901,"Plate1"
"312","S003-A24","S003","A24","9900039295","Unknown",1,"RP",9.0233665639105,0.900518465299398,"Pass",0.033418851518901,"Plate1"
"313","S004-A01","S004","A01","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"314","S004-A02","S004","A02","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"315","S004-A03","S004","A03","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"316","S004-A04","S004","A04","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"317","S004-A05","S004","A05","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"318","S004-A06","S004","A06","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"319","S004-A07","S004","A07","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"320","S004-A08","S004","A08","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"321","S004-A09","S004","A09","9900039103","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"322","S004-A10","S004","A10","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"323","S004-A11","S004","A11","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"324","S004-A12","S004","A12","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"325","S004-A13","S004","A13","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"326","S004-A14","S004","A14","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"327","S004-A15","S004","A15","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"328","S004-A16","S004","A16","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"329","S004-A17","S004","A17","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"330","S004-A18","S004","A18","9900039103","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"331","S004-A19","S004","A19","9900039103","Unknown",1,"RP",7.72540668268059,0.994702527898179,"Pass",0.033418851518901,"Plate1"
"332","S004-A20","S004","A20","9900039103","Unknown",1,"RP",7.7505903909516,0.998898175018585,"Pass",0.033418851518901,"Plate1"
"333","S004-A21","S004","A21","9900039103","Unknown",1,"RP",7.73330543411335,0.998332100655018,"Pass",0.033418851518901,"Plate1"
"334","S004-A22","S004","A22","9900039103","Unknown",1,"RP",7.69224273054739,0.991221247243541,"Pass",0.033418851518901,"Plate1"
"335","S004-A23","S004","A23","9900039103","Unknown",1,"RP",7.72240194914485,0.99473017104815,"Pass",0.033418851518901,"Plate1"
"336","S004-A24","S004","A24","9900039103","Unknown",1,"RP",7.60855157236989,0.968858852169316,"Pass",0.033418851518901,"Plate1"
"337","S005-A01","S005","A01","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"338","S005-A02","S005","A02","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"339","S005-A03","S005","A03","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"340","S005-A04","S005","A04","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"341","S005-A05","S005","A05","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"342","S005-A06","S005","A06","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"343","S005-A07","S005","A07","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"344","S005-A08","S005","A08","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"345","S005-A09","S005","A09","9900039372","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"346","S005-A10","S005","A10","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"347","S005-A11","S005","A11","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"348","S005-A12","S005","A12","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"349","S005-A13","S005","A13","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"350","S005-A14","S005","A14","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"351","S005-A15","S005","A15","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"352","S005-A16","S005","A16","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"353","S005-A17","S005","A17","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"354","S005-A18","S005","A18","9900039372","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"355","S005-A19","S005","A19","9900039372","Unknown",1,"RP",8.42283589888097,0.925025710908403,"Pass",0.033418851518901,"Plate1"
"356","S005-A20","S005","A20","9900039372","Unknown",1,"RP",8.45986085193461,0.92097593025007,"Pass",0.033418851518901,"Plate1"
"357","S005-A21","S005","A21","9900039372","Unknown",1,"RP",8.43261107234686,0.919536136917994,"Pass",0.033418851518901,"Plate1"
"358","S005-A22","S005","A22","9900039372","Unknown",1,"RP",8.41758093612522,0.926831256505307,"Pass",0.033418851518901,"Plate1"
"359","S005-A23","S005","A23","9900039372","Unknown",1,"RP",8.48668928318218,0.932906883708634,"Pass",0.033418851518901,"Plate1"
"360","S005-A24","S005","A24","9900039372","Unknown",1,"RP",8.42032327795452,0.920840558460265,"Pass",0.033418851518901,"Plate1"
"361","S006-A01","S006","A01","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"362","S006-A02","S006","A02","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"363","S006-A03","S006","A03","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"364","S006-A04","S006","A04","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"365","S006-A05","S006","A05","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"366","S006-A06","S006","A06","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"367","S006-A07","S006","A07","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"368","S006-A08","S006","A08","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"369","S006-A09","S006","A09","9900039284","Unknown",1,"N1",999,0,"Flag",0.033418851518901,"Plate1"
"370","S006-A10","S006","A10","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"371","S006-A11","S006","A11","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"372","S006-A12","S006","A12","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"373","S006-A13","S006","A13","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"374","S006-A14","S006","A14","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"375","S006-A15","S006","A15","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"376","S006-A16","S006","A16","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"377","S006-A17","S006","A17","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"378","S006-A18","S006","A18","9900039284","Unknown",1,"N2",999,0,"Flag",0.033418851518901,"Plate1"
"379","S006-A19","S006","A19","9900039284","Unknown",1,"RP",12.9735733786466,0.972898932386185,"Pass",0.033418851518901,"Plate1"
"380","S006-A20","S006","A20","9900039284","Unknown",1,"RP",13.0539130679787,0.87116561901523,"Pass",0.033418851518901,"Plate1"
"381","S006-A21","S006","A21","9900039284","Unknown",1,"RP",13.0182554160664,0.870772191587582,"Pass",0.033418851518901,"Plate1"
"382","S006-A22","S006","A22","9900039284","Unknown",1,"RP",12.9781862576791,0.97229930364252,"Pass",0.033418851518901,"Plate1"
"383","S006-A23","S006","A23","9900039284","Unknown",1,"RP",13.0543640492728,0.873563351943427,"Pass",0.033418851518901,"Plate1"
"384","S006-A24","S006","A24","9900039284","Unknown",1,"RP",13.0077028163136,0.869726529348036,"Pass",0.033418851518901,"Plate1"
"385","S013-A01","S013","A01","9900039380","Unknown",1,"N1",15.7255166694167,1,"Pass",0.033418851518901,"Plate1"
"386","S013-A02","S013","A02","9900039380","Unknown",1,"N1",15.6329086791372,0.990166519158532,"Pass",0.033418851518901,"Plate1"
"387","S013-A03","S013","A03","9900039380","Unknown",1,"N1",15.6719130827711,0.998877941560203,"Pass",0.033418851518901,"Plate1"
"388","S013-A04","S013","A04","9900039380","Unknown",1,"N1",15.7007808127024,1,"Pass",0.033418851518901,"Plate1"
"389","S013-A05","S013","A05","9900039380","Unknown",1,"N1",15.680408961641,1,"Pass",0.033418851518901,"Plate1"
"390","S013-A06","S013","A06","9900039380","Unknown",1,"N1",15.7387957479111,1,"Pass",0.033418851518901,"Plate1"
"391","S013-A07","S013","A07","9900039380","Unknown",1,"N1",15.6890671746007,1,"Pass",0.033418851518901,"Plate1"
"392","S013-A08","S013","A08","9900039380","Unknown",1,"N1",15.6147332987778,0.992619739971424,"Pass",0.033418851518901,"Plate1"
"393","S013-A09","S013","A09","9900039380","Unknown",1,"N1",15.6505510956909,1,"Pass",0.033418851518901,"Plate1"
"394","S013-A10","S013","A10","9900039380","Unknown",1,"N2",16.3946055950035,0.923240131085558,"Pass",0.033418851518901,"Plate1"
"395","S013-A11","S013","A11","9900039380","Unknown",1,"N2",16.4558308080189,0.918452674213458,"Pass",0.033418851518901,"Plate1"
"396","S013-A12","S013","A12","9900039380","Unknown",1,"N2",16.342223895749,0.921566905320039,"Pass",0.033418851518901,"Plate1"
"397","S013-A13","S013","A13","9900039380","Unknown",1,"N2",16.3052615544752,0.909544630179324,"Pass",0.033418851518901,"Plate1"
"398","S013-A14","S013","A14","9900039380","Unknown",1,"N2",16.4566468202077,0.921265185446516,"Pass",0.033418851518901,"Plate1"
"399","S013-A15","S013","A15","9900039380","Unknown",1,"N2",16.3888192428211,0.92773168209878,"Pass",0.033418851518901,"Plate1"
"400","S013-A16","S013","A16","9900039380","Unknown",1,"N2",16.3959519898299,0.933529510366533,"Pass",0.033418851518901,"Plate1"
